wave,scam_0012_0668002890_477_cl1_scam15210_maaz_________________01p01
560.422607421875,25834944512.0
560.4967651367188,22641176576.0
560.5708618164062,18409265152.0
560.64501953125,13665078272.0
560.7191162109375,11185670144.0
560.793212890625,9500226560.0
560.8673095703125,8200069120.0
560.94140625,6752914944.0
561.0154418945312,5588549120.0
561.0894775390625,4676222976.0
561.1635131835938,3776234752.0
561.237548828125,2990959104.0
561.3115844726562,3428339968.0
561.3855590820312,3335219200.0
561.4595336914062,3543439616.0
561.5335083007812,5143131136.0
561.607421875,6295803904.0
561.681396484375,7935187456.0
561.7553100585938,8781277184.0
561.8292236328125,7730004992.0
561.9031372070312,5720981504.0
561.9769897460938,4237234432.0
562.0508422851562,2564369152.0
562.1246948242188,2191152384.0
562.1985473632812,1471497856.0
562.2723999023438,1088568704.0
562.34619140625,845032256.0
562.4199829101562,702752256.0
562.4937744140625,603992000.0
562.5675659179688,540901120.0
562.6412963867188,495903680.0
562.715087890625,420247808.0
562.788818359375,289797056.0
562.8624877929688,149671344.0
562.9362182617188,72213096.0
563.0098876953125,72583376.0
563.0835571289062,81078944.0
563.1572265625,21097056.0
563.2308959960938,-99576808.0
563.3045043945312,-187152880.0
563.3781127929688,-148011280.0
563.4517211914062,40519076.0
563.5253295898438,330587424.0
563.598876953125,649359872.0
563.6724243164062,970662656.0
563.7459716796875,1351881088.0
563.8195190429688,1871007360.0
563.8930053710938,2553301248.0
563.966552734375,3293625344.0
564.0400390625,4080896512.0
564.1134643554688,4991554560.0
564.1869506835938,4671393792.0
564.2603759765625,4895770624.0
564.3338012695312,3851151360.0
564.4072265625,2879171584.0
564.4806518554688,2763347712.0
564.5540161132812,2053867264.0
564.6273803710938,2437915648.0
564.7007446289062,2471732736.0
564.7740478515625,2618390272.0
564.847412109375,2770031360.0
564.9207153320312,2879233280.0
564.9939575195312,2865216768.0
565.0672607421875,2685161984.0
565.1405029296875,2381082368.0
565.2137451171875,2071154944.0
565.2869873046875,1873260032.0
565.3602294921875,1833168640.0
565.4334106445312,1932363392.0
565.506591796875,2107325824.0
565.5797729492188,2309557760.0
565.6529541015625,2796909824.0
565.72607421875,2415344384.0
565.7991943359375,2541988352.0
565.872314453125,2803469056.0
565.9453735351562,3216386304.0
566.0184936523438,3722855680.0
566.091552734375,4267091200.0
566.1646118164062,4780290048.0
566.2376098632812,5200926208.0
566.3106689453125,5504406528.0
566.3836669921875,5683373568.0
566.4566040039062,5741601792.0
566.5296020507812,6109002752.0
566.6025390625,5354163200.0
566.6754760742188,4985288704.0
566.7484130859375,4656435712.0
566.8213500976562,4503162880.0
566.8942260742188,4561037824.0
566.9671020507812,4755644928.0
567.0399169921875,4969817088.0
567.11279296875,5080120320.0
567.1856079101562,5598251520.0
567.2584228515625,4752774144.0
567.3312377929688,4298188800.0
567.4039916992188,3819069696.0
567.4767456054688,3386225408.0
567.5494995117188,3054796544.0
567.6222534179688,2851066112.0
567.6949462890625,2774072832.0
567.7676391601562,2783964928.0
567.84033203125,2854685440.0
567.9130249023438,3011223040.0
567.9856567382812,3292472832.0
568.0582885742188,3698138368.0
568.1309204101562,4189062656.0
568.2034912109375,4739380736.0
568.276123046875,5359048192.0
568.3486938476562,6049756672.0
568.4212036132812,6666823680.0
568.4937744140625,7611257856.0
568.5662841796875,7421476864.0
568.6387939453125,7570705920.0
568.7112426757812,7496567296.0
568.7837524414062,8021208576.0
568.856201171875,9403016192.0
568.9285888671875,11557470208.0
569.0010375976562,13124776960.0
569.0734252929688,14003749888.0
569.1458129882812,13658072064.0
569.2182006835938,12990844928.0
569.29052734375,12748644352.0
569.3628540039062,12432156672.0
569.4351806640625,12501144576.0
569.5075073242188,13868958720.0
569.5797729492188,16238069760.0
569.6520385742188,18508163072.0
569.7243041992188,20435683328.0
569.7965087890625,21749155840.0
569.8687744140625,21438908416.0
569.94091796875,19420385280.0
570.0131225585938,16423270400.0
570.0852661132812,13617761280.0
570.1574096679688,11246739456.0
570.2295532226562,9882043392.0
570.3016967773438,9304387584.0
570.373779296875,8478337024.0
570.4458618164062,7658460672.0
570.5179443359375,6928400384.0
570.5899658203125,6332150272.0
570.6619873046875,5958243328.0
570.7340087890625,5712058880.0
570.8059692382812,6035001856.0
570.8779907226562,5558007296.0
570.9498901367188,5270644736.0
571.0218505859375,5053559296.0
571.09375,4796772864.0
571.1657104492188,4511279104.0
571.237548828125,4134743040.0
571.3094482421875,3791028736.0
571.3812866210938,3049666816.0
571.453125,3174966016.0
571.5249633789062,3164650496.0
571.5967407226562,3083987968.0
571.6685180664062,3098755072.0
571.7402954101562,3217893120.0
571.81201171875,3463750144.0
571.8837280273438,3826646528.0
571.9554443359375,4315908096.0
572.0271606445312,4952356352.0
572.0988159179688,5755522048.0
572.1704711914062,6713856000.0
572.2421264648438,7823280640.0
572.313720703125,8717706240.0
572.3853149414062,10322873344.0
572.4569091796875,10299394048.0
572.5284423828125,9314661376.0
572.5999755859375,7839891968.0
572.6715087890625,6618264576.0
572.7430419921875,4915307520.0
572.8145141601562,4501369856.0
572.885986328125,4149592320.0
572.9574584960938,3792260864.0
573.0288696289062,3553528576.0
573.1002807617188,3318987776.0
573.1716918945312,3127081728.0
573.2431030273438,3163181824.0
573.314453125,2886150656.0
573.3858032226562,3557731072.0
573.4570922851562,4192326912.0
573.5283813476562,4700536320.0
573.5996704101562,5404774912.0
573.6709594726562,5789144576.0
573.7421875,7142682112.0
573.8134155273438,8608742400.0
573.8846435546875,10109837312.0
573.9558715820312,11570868224.0
574.0270385742188,13357082624.0
574.09814453125,14611934208.0
574.1693115234375,14601267200.0
574.2404174804688,13102467072.0
574.3115234375,10794001408.0
574.3826293945312,8355011584.0
574.4536743164062,7029216256.0
574.5247192382812,5787705344.0
574.595703125,4614196224.0
574.666748046875,3719720704.0
574.7377319335938,3040634368.0
574.8086547851562,2555202304.0
574.879638671875,2204442880.0
574.9505615234375,1958478208.0
575.0214233398438,1790476416.0
575.0923461914062,1663223680.0
575.1632080078125,1490772736.0
575.2340698242188,1393731712.0
575.3048706054688,776041728.0
575.3756713867188,1092299648.0
575.4464721679688,1330379136.0
575.5172729492188,1756950912.0
575.5880126953125,1548614528.0
575.6587524414062,1259638016.0
575.7294311523438,1043012608.0
575.8001708984375,798347072.0
575.8707885742188,652512960.0
575.9414672851562,587128320.0
576.0120849609375,548564288.0
576.0827026367188,512720832.0
576.1533203125,514526464.0
576.223876953125,575576512.0
576.29443359375,671252480.0
576.364990234375,782984192.0
576.4354858398438,914925952.0
576.5059814453125,1037989760.0
576.5764770507812,1082383488.0
576.6469116210938,1008962752.0
576.7173461914062,779563328.0
576.7877807617188,564215360.0
576.858154296875,-148791040.0
576.9285278320312,-12696374.0
576.9989013671875,116625936.0
577.0692138671875,134713184.0
577.1395263671875,-284695552.0
577.2098388671875,-71081752.0
577.2800903320312,98268208.0
577.350341796875,104977240.0
577.4205932617188,196142032.0
577.4907836914062,300995712.0
577.5609741210938,410653184.0
577.6311645507812,501353728.0
577.7012939453125,579423040.0
577.7714233398438,660801024.0
577.841552734375,752630016.0
577.91162109375,805019904.0
577.981689453125,924784704.0
578.0517578125,616380480.0
578.1217651367188,1003422656.0
578.1917724609375,1359804928.0
578.2617797851562,1494561280.0
578.3317260742188,1639132672.0
578.4016723632812,1788496256.0
578.4716186523438,2015094912.0
578.54150390625,2124164608.0
578.6113891601562,2589180416.0
578.6812744140625,2235902976.0
578.7510986328125,1892867072.0
578.8209228515625,1730260352.0
578.8907470703125,1651065856.0
578.9605102539062,1072220224.0
579.0302734375,1418332544.0
579.0999755859375,1356570112.0
579.1697387695312,2107551872.0
579.2394409179688,2302773760.0
579.30908203125,2343367424.0
579.3787231445312,2558897920.0
579.4483642578125,2702806272.0
579.5180053710938,2821098496.0
579.5875854492188,2858270720.0
579.6571044921875,2804076032.0
579.7266845703125,2692510976.0
579.7962036132812,2606000640.0
579.86572265625,2610327040.0
579.9351806640625,2708552960.0
580.004638671875,2872876288.0
580.0740966796875,3084821248.0
580.1434936523438,3310109184.0
580.212890625,3470735360.0
580.2822875976562,3485094656.0
580.3516235351562,3332611328.0
580.4209594726562,3075197952.0
580.4902954101562,2833476608.0
580.5595703125,2725856000.0
580.6288452148438,2787951872.0
580.6980590820312,2945935104.0
580.7672729492188,3083321600.0
580.8364868164062,3123355392.0
580.9056396484375,3037142784.0
580.9747924804688,2808667136.0
581.0439453125,2445833728.0
581.1130981445312,2012529664.0
581.1821899414062,1609426176.0
581.251220703125,1320042368.0
581.3202514648438,1165521152.0
581.3892822265625,1089604096.0
581.4583129882812,1001739648.0
581.5272827148438,863884672.0
581.5962524414062,716502528.0
581.6651611328125,615210624.0
581.7340698242188,574080000.0
581.802978515625,553029184.0
581.8718872070312,491015488.0
581.9407348632812,374482624.0
582.009521484375,245514992.0
582.0783081054688,138436384.0
582.1470947265625,54497184.0
582.2158813476562,-7577779.0
582.2846069335938,-41782800.0
582.3533325195312,-50278724.0
582.4219970703125,-41230592.0
582.4906616210938,-15913534.0
582.559326171875,24532178.0
582.6279296875,59501160.0
582.696533203125,62084332.0
582.76513671875,40331480.0
582.8336791992188,43114036.0
582.9022216796875,118339464.0
582.970703125,267618272.0
583.0391845703125,436228032.0
583.107666015625,558442816.0
583.1760864257812,623771904.0
583.2445068359375,687161536.0
583.3129272460938,788551744.0
583.3812866210938,880992768.0
583.4496459960938,884634304.0
583.5180053710938,774744448.0
583.5863037109375,582473088.0
583.654541015625,356069504.0
583.7228393554688,145573840.0
583.7910766601562,-9198442.0
583.8592529296875,-87122800.0
583.9274291992188,-80577608.0
583.99560546875,-7641494.5
584.0637817382812,89987696.0
584.1318969726562,179592000.0
584.199951171875,253801536.0
584.26806640625,317782400.0
584.3361206054688,373682656.0
584.4041137695312,415963584.0
584.4721069335938,444240608.0
584.5401000976562,485551584.0
584.6080322265625,587816704.0
584.6759643554688,768920000.0
584.743896484375,986741888.0
584.811767578125,1181107840.0
584.879638671875,1333022720.0
584.9474487304688,1483386368.0
585.0152587890625,1706870272.0
585.0830688476562,2067522304.0
585.1508178710938,2570175744.0
585.2185668945312,3140434688.0
585.2863159179688,3692931072.0
585.35400390625,4239305216.0
585.4216918945312,4877531648.0
585.4893188476562,5796025856.0
585.5569458007812,6703259136.0
585.62451171875,8002848256.0
585.692138671875,10473588736.0
585.7596435546875,15295343616.0
585.8272094726562,19939827712.0
585.8947143554688,24400844800.0
585.962158203125,26217596928.0
586.0296020507812,22397011968.0
586.0970458984375,16980784128.0
586.1644897460938,13455954944.0
586.2318725585938,11244378112.0
586.2991943359375,9358124032.0
586.3665161132812,9456529408.0
586.433837890625,8712545280.0
586.5011596679688,8945987584.0
586.5684204101562,9159688192.0
586.6356201171875,8977601536.0
586.7028198242188,9751090176.0
586.77001953125,11022226432.0
586.8372192382812,12457202688.0
586.9043579101562,12745457664.0
586.971435546875,13642686464.0
587.0385131835938,13182756864.0
587.1055908203125,12922904576.0
587.1726684570312,12736347136.0
587.2396850585938,12249290752.0
587.306640625,12536900608.0
587.3735961914062,13633859584.0
587.4405517578125,14538167296.0
587.5074462890625,15581205504.0
587.5743408203125,16764315648.0
587.6412353515625,18055426048.0
587.7080688476562,19444125696.0
587.77490234375,20935794688.0
587.8416748046875,22608562176.0
587.908447265625,23930826752.0
587.9752197265625,26632011776.0
588.0419311523438,29173653504.0
588.1085815429688,31718557696.0
588.17529296875,34697687040.0
588.241943359375,38710292480.0
588.3085327148438,43987054592.0
588.3751220703125,49552936960.0
588.4417114257812,57377472512.0
588.5082397460938,67434942464.0
588.5747680664062,79222571008.0
588.6412353515625,93158604800.0
588.7077026367188,110198972416.0
588.774169921875,135236116480.0
588.840576171875,171360862208.0
588.906982421875,227754868736.0
588.9733276367188,318379982848.0
589.0396728515625,453782798336.0
589.10595703125,606763745280.0
589.1722412109375,695125082112.0
589.238525390625,657763926016.0
589.3047485351562,521562816512.0
589.3709716796875,386023555072.0
589.4371337890625,313340067840.0
589.5032958984375,301412024320.0
589.5694580078125,331496882176.0
589.6355590820312,401204969472.0
589.70166015625,486201851904.0
589.7677001953125,529761304576.0
589.833740234375,485266292736.0
589.8997192382812,372478115840.0
589.9656982421875,259124609024.0
590.0316772460938,184450039808.0
590.0975952148438,145102831616.0
590.1635131835938,120554586112.0
590.2293701171875,100880482304.0
590.2952270507812,84267933696.0
590.3610229492188,71272546304.0
590.4268188476562,61867290624.0
590.4926147460938,54235525120.0
590.558349609375,48498593792.0
590.6240844726562,44038152192.0
590.6897583007812,39850868736.0
590.7554321289062,36474650624.0
590.821044921875,32840476672.0
590.8866577148438,29186254848.0
590.9522705078125,27027423232.0
591.017822265625,24058306560.0
591.0833740234375,22873171968.0
591.1488647460938,21116960768.0
591.21435546875,19629258752.0
591.27978515625,18096261120.0
591.34521484375,16417366016.0
591.41064453125,15764205568.0
591.4760131835938,14809191424.0
591.5413818359375,14085353472.0
591.606689453125,13376924672.0
591.6719970703125,12575216640.0
591.7372436523438,11642060800.0
591.802490234375,10621993984.0
591.8677368164062,9663639552.0
591.9329223632812,8665353216.0
591.998046875,7627997184.0
592.0631713867188,7864460288.0
592.1282958984375,7625843712.0
592.193359375,7503185920.0
592.2584228515625,7242296320.0
592.323486328125,6855196672.0
592.3884887695312,6389816320.0
592.4534301757812,5926868992.0
592.5183715820312,5528933376.0
592.5833129882812,5216318464.0
592.648193359375,4956998656.0
592.7130737304688,4728286720.0
592.7778930664062,4574215168.0
592.8427124023438,4561817600.0
592.907470703125,4688825856.0
592.9722290039062,4850618368.0
593.0369873046875,4926710784.0
593.1016845703125,4883875328.0
593.1663818359375,4762953728.0
593.2310180664062,4613741056.0
593.2955932617188,4475191808.0
593.3602294921875,4365940736.0
593.4247436523438,4261565440.0
593.4893188476562,4173077248.0
593.5538330078125,3990017024.0
593.6182861328125,4134425856.0
593.6827392578125,4262099200.0
593.7471923828125,3248215296.0
593.8115844726562,2974003968.0
593.8759765625,2609300480.0
593.9403076171875,2373093376.0
594.004638671875,2185722880.0
594.0689086914062,2038311040.0
594.1331787109375,1934588160.0
594.1973876953125,1879305728.0
594.2615966796875,1826770176.0
594.3257446289062,1694452480.0
594.389892578125,1434872576.0
594.4540405273438,1077460096.0
594.5181274414062,691776256.0
594.5822143554688,339004928.0
594.646240234375,63886300.0
594.7102661132812,-99952880.0
594.7742309570312,-137468000.0
594.8381958007812,-81718184.0
594.902099609375,2300892.0
594.9660034179688,73979688.0
595.0298461914062,121489704.0
595.0936889648438,147170336.0
595.1575317382812,189660320.0
595.2213134765625,323807328.0
595.2850341796875,618135424.0
595.3487548828125,1091223168.0
595.4124755859375,1670688768.0
595.4761352539062,2215687936.0
595.539794921875,2652487168.0
595.6033935546875,3051439872.0
595.6669921875,3524543232.0
595.7305297851562,4110114304.0
595.7940673828125,4776552448.0
595.8575439453125,5535631360.0
595.9210205078125,6174882304.0
595.9844360351562,7161180160.0
596.0478515625,7551365632.0
596.1112670898438,7083737600.0
596.1746215820312,6948999680.0
596.2379150390625,6520607744.0
596.3012084960938,6029671936.0
596.364501953125,5478730752.0
596.427734375,4923311616.0
596.490966796875,4412008960.0
596.5541381835938,3985736960.0
596.6173095703125,3655810304.0
596.680419921875,3413616384.0
596.7435302734375,3221567744.0
596.8065795898438,3043098880.0
596.86962890625,2881305088.0
596.9326171875,2751388160.0
596.99560546875,2662279424.0
597.0585327148438,2646878720.0
597.1214599609375,2738582272.0
597.184326171875,2904275200.0
597.2471923828125,3048062720.0
597.31005859375,3114222592.0
597.3728637695312,3066129408.0
597.4356079101562,3114557440.0
597.4983520507812,2694501888.0
597.56103515625,3016335360.0
597.623779296875,3906165760.0
597.6864013671875,4615439872.0
597.7490234375,5663431680.0
597.8116455078125,6912043008.0
597.8742065429688,8394363392.0
597.9367065429688,10114407424.0
597.9992065429688,11855645696.0
598.0617065429688,13981233152.0
598.1241455078125,15623821312.0
598.1865844726562,16602221568.0
598.2489624023438,16384679936.0
598.3113403320312,14866263040.0
598.3736572265625,13522946048.0
598.4359741210938,12417182720.0
598.4982299804688,11339479040.0
598.5604858398438,10367057920.0
598.6226806640625,9396512768.0
598.6848754882812,8397382656.0
598.7470092773438,7448440832.0
598.8091430664062,6666579968.0
598.8712158203125,6074601472.0
598.9332885742188,5574663168.0
598.9953002929688,5057640448.0
599.0573120117188,4517549056.0
599.1192626953125,4040262912.0
599.1812133789062,3670726144.0
599.2431030273438,3367399680.0
599.3049926757812,3094605312.0
599.3668212890625,2891648512.0
599.4286499023438,2808807168.0
599.4904174804688,2801164544.0
599.5521850585938,2756993024.0
599.6138916015625,2622955520.0
599.6755981445312,2420047872.0
599.7373046875,2167213056.0
599.7988891601562,1872917888.0
599.8605346679688,1587952256.0
599.922119140625,1389695104.0
599.983642578125,1308418560.0
600.045166015625,1319626112.0
600.1066284179688,1379678848.0
600.1680908203125,1453472896.0
600.2294921875,1526958464.0
600.2908935546875,1609266688.0
600.3522338867188,1716810496.0
600.41357421875,1837564416.0
600.474853515625,1911583872.0
600.5361328125,1849066880.0
600.5973510742188,1600113280.0
600.6585693359375,1237308672.0
600.7197265625,922943744.0
600.7808837890625,764961984.0
600.8419799804688,737525760.0
600.903076171875,741964032.0
600.964111328125,703982208.0
601.025146484375,606193600.0
601.0861206054688,469988736.0
601.1470947265625,319685280.0
601.2080078125,174965920.0
601.2689208984375,50750236.0
601.3297729492188,-63452172.0
601.390625,-168286592.0
601.451416015625,-208604112.0
601.51220703125,-142885840.0
601.5729370117188,-25748714.0
601.6336059570312,49875008.0
601.6942749023438,69794464.0
601.7549438476562,104296992.0
601.8155517578125,223146576.0
601.8761596679688,425346272.0
601.9367065429688,647308608.0
601.9971923828125,836948928.0
602.0576782226562,1000624768.0
602.1181640625,1203235328.0
602.1785888671875,1514633856.0
602.2389526367188,1933206528.0
602.29931640625,2376505088.0
602.359619140625,2744074752.0
602.419921875,3005172224.0
602.480224609375,3190667264.0
602.5404052734375,3301514240.0
602.6006469726562,3292056576.0
602.6607666015625,3149538304.0
602.720947265625,2950675456.0
602.7810668945312,2796656640.0
602.8411254882812,2721401600.0
602.901123046875,2714472704.0
602.961181640625,2772448000.0
603.0211181640625,2894568960.0
603.0810546875,3049389824.0
603.1409912109375,3160930304.0
603.2008666992188,3192029952.0
603.2607421875,3210971136.0
603.320556640625,3286308864.0
603.3803100585938,3376809216.0
603.4400634765625,3389740800.0
603.499755859375,3276217344.0
603.5594482421875,3033677568.0
603.619140625,2694784768.0
603.6787719726562,2347570944.0
603.7383422851562,2112033408.0
603.7979125976562,2052077568.0
603.857421875,2115756032.0
603.9169311523438,2195976704.0
603.9763793945312,2250401280.0
604.0357666015625,2339198976.0
604.0951538085938,2524576000.0
604.154541015625,2770861312.0
604.2138671875,3003898624.0
604.273193359375,3213063168.0
604.3324584960938,3431510528.0
604.3916625976562,3668936704.0
604.4508666992188,3913271040.0
604.510009765625,4159673600.0
604.5691528320312,4378757632.0
604.6282348632812,4501516288.0
604.6873168945312,4494632960.0
604.746337890625,4419265024.0
604.8053588867188,4391341568.0
604.8643188476562,4483221504.0
604.9232788085938,4667452928.0
604.982177734375,4851566080.0
605.041015625,4969806336.0
605.099853515625,5023426048.0
605.15869140625,5019809792.0
605.2174072265625,4941692928.0
605.2761840820312,4817330176.0
605.3348999023438,4737225728.0
605.3935546875,4758200320.0
605.4521484375,4846598144.0
605.5108032226562,4927044096.0
605.5693359375,4957800960.0
605.6278686523438,4952880128.0
605.6864013671875,4952832000.0
605.744873046875,4967435264.0
605.8032836914062,4954610688.0
605.8616943359375,4869081088.0
605.9200439453125,4704915968.0
605.9783935546875,4514874368.0
606.0366821289062,4378703360.0
606.094970703125,4311350784.0
606.1531982421875,4236069632.0
606.21142578125,4097089536.0
606.2695922851562,3960521472.0
606.3276977539062,3909602816.0
606.3858032226562,3899323904.0
606.44384765625,3822344960.0
606.5018920898438,3665856256.0
606.5598754882812,3524059136.0
606.6178588867188,3470935808.0
606.67578125,3459094528.0
606.7337036132812,3355316480.0
606.7915649414062,3075378432.0
606.849365234375,2659166208.0
606.9071655273438,2204171008.0
606.9649047851562,1778402048.0
607.0226440429688,1427186688.0
607.080322265625,1197153152.0
607.1380004882812,1075557632.0
607.1956176757812,969346304.0
607.2532348632812,799388416.0
607.310791015625,573978304.0
607.3682861328125,353067136.0
607.42578125,189549936.0
607.4832153320312,102268016.0
607.5406494140625,54122192.0
607.5980224609375,-8831585.0
607.6553955078125,-80167400.0
607.7127075195312,-124409640.0
607.77001953125,-149928016.0
607.8272094726562,-198114208.0
607.8844604492188,-295137312.0
607.941650390625,-399233696.0
607.998779296875,-409293152.0
608.0558471679688,-277988704.0
608.1129760742188,-85805288.0
608.1699829101562,46272276.0
608.2269897460938,81971888.0
608.283935546875,56470172.0
608.3408813476562,3259366.0
608.3978271484375,-45866224.0
608.4546508789062,-39658568.0
608.511474609375,48159472.0
608.5682983398438,175597888.0
608.6250610351562,279688224.0
608.6817626953125,347544864.0
608.7384643554688,403464704.0
608.7951049804688,456469536.0
608.8517456054688,470814176.0
608.9083251953125,390929120.0
608.9649047851562,224264784.0
609.0214233398438,67837176.0
609.077880859375,37089352.0
609.1343383789062,178435168.0
609.1907348632812,438205344.0
609.2471313476562,722573824.0
609.303466796875,953330112.0
609.3597412109375,1071288448.0
609.416015625,1081849472.0
609.4722290039062,1107294208.0
609.5284423828125,1291275520.0
609.5845947265625,1644096256.0
609.6407470703125,2077879936.0
609.6968383789062,2556054272.0
609.7528686523438,3109454080.0
609.8088989257812,3743325440.0
609.8649291992188,4394582528.0
609.9208374023438,4982124032.0
609.9767456054688,5492555776.0
610.0326538085938,5992791552.0
610.0885009765625,6606685696.0
610.144287109375,7351409664.0
610.2000732421875,8576561664.0
610.2557983398438,9035771904.0
610.3115234375,11596301312.0
610.3671875,13703686144.0
610.4227905273438,16630272000.0
610.4783935546875,17432272896.0
610.533935546875,15402543104.0
610.5894775390625,14521324544.0
610.6449584960938,11889851392.0
610.7003784179688,9203959808.0
610.7557983398438,7248134144.0
610.8112182617188,5532993536.0
610.8665161132812,4254206976.0
610.9218139648438,3397757952.0
610.9771118164062,2967593472.0
611.0323486328125,2853896192.0
611.0875244140625,2887251456.0
611.1427001953125,2905932288.0
611.1978149414062,2830071040.0
611.2529296875,2683525632.0
611.3079833984375,2540945664.0
611.3629760742188,2447190528.0
611.41796875,2405126400.0
611.472900390625,2439254528.0
611.52783203125,2614470656.0
611.5827026367188,2978186752.0
611.6375122070312,3516889856.0
611.6923217773438,4191365632.0
611.7470703125,5023889408.0
611.8018188476562,6114161152.0
611.8565063476562,7533297152.0
611.9111328125,9297827840.0
611.9657592773438,11425560576.0
612.0203247070312,13959606272.0
612.0748901367188,16802729984.0
612.12939453125,20321937408.0
612.183837890625,23294502912.0
612.23828125,28144191488.0
612.2926635742188,33855094784.0
612.3470458984375,39922122752.0
612.4013671875,45921271808.0
612.4556274414062,46317035520.0
612.5098876953125,41405132800.0
612.5640869140625,34668150784.0
612.6182250976562,27619227648.0
612.67236328125,21361389568.0
612.7265014648438,17535975424.0
612.780517578125,14657375232.0
612.8345947265625,11677507584.0
612.8885498046875,9548284928.0
612.9425048828125,7860661248.0
612.9963989257812,6542532608.0
613.05029296875,5460723712.0
613.1041259765625,4530938880.0
613.157958984375,3677001984.0
613.2117309570312,2845807872.0
613.2654418945312,2040707840.0
613.319091796875,1337021824.0
613.3727416992188,821702016.0
613.4263916015625,514023104.0
613.47998046875,344284064.0
613.5335083007812,239775856.0
613.5869750976562,206621664.0
613.6404418945312,271990496.0
613.6939086914062,402919488.0
613.7472534179688,540858304.0
613.8006591796875,684078016.0
613.8539428710938,874584384.0
613.9072265625,1065881344.0
613.96044921875,1097650816.0
614.013671875,909193152.0
614.0668334960938,636599360.0
614.1199340820312,427883936.0
614.1730346679688,314872896.0
614.22607421875,283256768.0
614.2791137695312,310493568.0
614.3320922851562,331536736.0
614.385009765625,283806688.0
614.4379272460938,185856624.0
614.4907836914062,91245112.0
614.5435791015625,-6957609.0
614.5963745117188,-113026120.0
614.6491088867188,-151627088.0
614.7018432617188,-57121376.0
614.7545166015625,170858976.0
614.80712890625,509081024.0
614.8597412109375,907295808.0
614.9122924804688,1298097920.0
614.9647827148438,1686149504.0
615.0172729492188,2140894080.0
615.0697021484375,2656617216.0
615.1221313476562,3136984064.0
615.1744995117188,3569563136.0
615.226806640625,4099544320.0
615.2791137695312,4830203392.0
615.3313598632812,5684777984.0
615.383544921875,6556425216.0
615.4357299804688,7431374336.0
615.4878540039062,8346505216.0
615.5399780273438,9358494720.0
615.5919799804688,10538923008.0
615.64404296875,11980604416.0
615.6959838867188,13749732352.0
615.7479248046875,15889826816.0
615.7998657226562,18449758208.0
615.8516845703125,21490741248.0
615.9035034179688,25048653824.0
615.955322265625,29058861056.0
616.007080078125,33398417408.0
616.0587768554688,38038290432.0
616.1104125976562,43156701184.0
616.1620483398438,49012170752.0
616.2136840820312,55956123648.0
616.2651977539062,63283597312.0
616.3167114257812,72772648960.0
616.3681640625,81717452800.0
616.4196166992188,84898930688.0
616.4710083007812,83051388928.0
616.5223999023438,75057184768.0
616.5736694335938,64676990976.0
616.625,56228978688.0
616.6762084960938,51058987008.0
616.7274169921875,45862723584.0
616.778564453125,40909664256.0
616.8297119140625,37624483840.0
616.8807983398438,39196790784.0
616.9318237304688,40220041216.0
616.9828491210938,33171417088.0
617.0338134765625,31676893184.0
617.084716796875,31441362944.0
617.1356201171875,30086348800.0
617.1864624023438,28717357056.0
617.2372436523438,26886225920.0
617.2880249023438,24799346688.0
617.3387451171875,22605027328.0
617.389404296875,20465561600.0
617.4400634765625,18494025728.0
617.4906616210938,16723656704.0
617.541259765625,15126670336.0
617.591796875,13699691520.0
617.6422729492188,12497126400.0
617.6926879882812,11605647360.0
617.7431030273438,11048109056.0
617.7935180664062,10708885504.0
617.8438110351562,10384661504.0
617.8941040039062,9951182848.0
617.9443359375,9446713344.0
617.9945678710938,8951627776.0
618.0447387695312,8478699008.0
618.0948486328125,8002378752.0
618.1449584960938,7517262336.0
618.1950073242188,7037929984.0
618.2449951171875,6571783168.0
618.2949829101562,6105446912.0
618.3449096679688,5634981376.0
618.3948364257812,5200878592.0
618.4446411132812,4850854912.0
618.4944458007812,4583377408.0
618.5442504882812,4346743296.0
618.593994140625,4078533120.0
618.6436767578125,3760550144.0
618.6932983398438,3403403776.0
618.742919921875,3024322304.0
618.79248046875,2669143296.0
618.8419799804688,2383331328.0
618.8914794921875,2164911104.0
618.94091796875,1998760576.0
618.9903564453125,1916871040.0
619.0397338867188,1951165952.0
619.0890502929688,2043591808.0
619.1383056640625,2087916928.0
619.1875610351562,2053399936.0
619.2367553710938,2013034240.0
619.2859497070312,2040236800.0
619.3350219726562,2102946688.0
619.3840942382812,2073669888.0
619.4331665039062,1852795776.0
619.482177734375,1471408640.0
619.5311279296875,1036694976.0
619.5800170898438,637627968.0
619.62890625,330656352.0
619.677734375,125793024.0
619.7265625,-25314648.0
619.7752685546875,-154169264.0
619.8240356445312,-173721008.0
620.0784912109375,-137201328.0
620.1678466796875,-73371208.0
620.2572021484375,-16255642.0
620.3465576171875,49373336.0
620.4359130859375,205250656.0
620.5252685546875,497028352.0
620.6146240234375,862666368.0
620.7039794921875,1174453760.0
620.7933349609375,1330176384.0
620.8826904296875,1297867136.0
620.9720458984375,1105258496.0
621.0614013671875,817354112.0
621.1508178710938,513542336.0
621.2401733398438,254769856.0
621.3295288085938,54501496.0
621.4189453125,-108343144.0
621.50830078125,-244145152.0
621.5977172851562,-331479424.0
621.6870727539062,-349586592.0
621.7764892578125,-318508736.0
621.8658447265625,-265797552.0
621.9552612304688,-156420800.0
622.044677734375,77797064.0
622.134033203125,425365888.0
622.2234497070312,781123328.0
